# name                      ra                dec               has_spec  
  Gaia5470839632664491648   158.49963144373   -25.24094784803   true      
  Gaia1522258769027179776   197.22114316919   36.28295725549    true      
  Gaia674193115378091392    118.94934038935   22.08061851312    true      
  Gaia5054777968787088768   51.05188851645    -32.04994001229   true      
  Gaia4454639787633734528   240.59471221525   8.76068149521     true      
  Gaia2238520775537198208   294.02329552373   58.92087513366    true      
  Gaia4021605757325575424   177.07866682718   31.90278235392    true      
  Gaia6564958667007459072   327.90601990105   -44.61230513097   true      
  Gaia4846683543417034368   53.18377889235    -44.93258560193   true      
  Gaia779416996630016768    159.89221645403   39.88276608943    true      
  Gaia4452360396950366976   244.5243887526    9.33447890634     true      
  Gaia5661386853184582144   142.49321088625   -26.00865060103   true      
  Gaia3657227191563458944   207.18336695612   -3.89013975707    true      
  Gaia756115974415388416    157.19590338344   39.30010264063    false     
  Gaia5125348030967198080   40.03405964268    -23.15436943846   true      
  Gaia1536777751351464448   183.83096322807   42.81417813232    true      
  Gaia5104289909394732288   47.61719024457    -19.16198667759   true      
  Gaia4413075941703644032   241.75624562817   3.13392563331     true      
  Gaia2654083252541293056   338.53748784215   4.7343915E-4      true      
  Gaia1687959427644736512   199.2460025008    72.43912544736    true      
  Gaia2783763059830312320   17.02676502633    16.59721414251    true      
  Gaia4766227604688132096   83.70584362777    -57.79078370075   true      
  Gaia3961558644193943552   192.52381124611   26.5187775479     true      
  Gaia3671995930531426944   209.63244243524   5.08965764418     true      
  Gaia3179784676887948544   73.30655996905    -13.09863496356   true      
  Gaia3181326673225556352   72.58206430932    -11.31027816899   true      
  Gaia2815907552850885376   344.40919486434   13.67930625794    true      
  Gaia2507046215393546496   32.46131102238    -0.08512740965    true      
  Gaia1056752930537522432   174.98760630619   65.79707865951    true      
  Gaia1324450781738903552   246.75810396016   31.59699343729    true      
  Gaia1008822057587526528   135.1396210859    42.26306424682    true      
  Gaia6585034860272976512   328.68768658743   -38.44237507206   true      
  Gaia715762248409766784    138.42702406243   37.43427505676    true      
  Gaia4063274602327741440   271.82667444423   -26.68583491113   true      
  Gaia4023307041115373568   170.67277076015   30.59303649685    true      
  Gaia5659279536071616768   148.81621375089   -25.29233534587   true      
  Gaia1506870382242282368   214.96603071474   47.15035916086    true      
  Gaia3692313226081389056   195.82637658632   3.13595659606     true      
  Gaia5010608048374875520   24.21920459839    -37.41812422099   true      
  Gaia319183728713733888    23.73668697109    36.95679880483    true      
  Gaia1618284032923073792   216.7341035529    60.43078149142    true      
  Gaia5676466685222315648   140.88884932858   -20.61226705954   true      
  Gaia749108443214544256    155.07989481335   33.01669617336    true      
  Gaia679056800766923136    125.18903484556   24.53135420401    true      
  Gaia1365609045316162688   262.51530273109   48.77521393241    true      
  Gaia844490351074121856    174.11596073509   55.30911612585    true      
  Gaia6623264428596962944   342.60806933353   -24.80731649512   true      
  Gaia4800896954362465408   89.31371545505    -47.28971678456   true      
  Gaia6873549254024491776   304.88079756648   -16.57782770621   true      
  Gaia4815333305813655680   71.74556769588    -41.76714200239   true      
  Gaia3900948473734386304   187.64251627312   7.55146723016     true      
  Gaia3706004482309632384   193.65169827356   5.62235200312     true      
  Gaia4813598173385530368   73.30746029763    -41.79042777031   true      
  Gaia362356362015552384    10.15764542093    34.3164478069     true      
  Gaia3795344028314585856   178.09737864354   0.44105448232     true      
  Gaia1276401887383539200   228.71574734837   31.28167726436    true      
  Gaia4999675638619030144   12.96817370831    -39.10718346866   true      
  Gaia1169024814468484352   230.00915621901   10.84873886521    true      
  Gaia6513285812389038720   343.1835059943    -50.3606487729    true      
  Gaia3558587976212269056   171.17860834977   -17.0881638689    true      
  Gaia6469005455481498752   308.05804770209   -56.39701912994   true      
  Gaia6181996469245243392   201.32580712057   -29.84585075804   true      
  Gaia1286157991494406400   218.3171732414    31.52395448656    true      
  Gaia805327366098388864    152.61469825586   41.5441814735     true      
  Gaia6835070087965109888   321.42069012957   -17.33094676401   true      
  Gaia6615689381892632320   335.02816335327   -28.0565188881    true      
  Gaia6613588691913404544   335.20735665207   -31.94834362617   true      
  Gaia6517562951276126848   338.80515251466   -48.5996651296    true      
  Gaia1274080818337348864   233.24271740782   30.98514860616    true      
  Gaia3726513500903355520   204.86831963139   10.91756381676    true      
  Gaia6532005753765771520   355.94565691746   -44.12198666133   true      
  Gaia6293447052349197184   205.51837206023   -18.30072176781   true      
  Gaia1203704618098140672   237.96862067833   19.18444884678    true      
  Gaia6530809691273048960   359.53844430669   -46.08357160361   true      
  Gaia6523048174270773760   356.24066985353   -50.24525647786   true      
  Gaia6400720118336203648   323.19204048836   -65.34517682005   true      
  Gaia4955899923189830528   28.3632998468     -43.19391531083   true      
  Gaia6232606439716377728   226.36593433003   -20.75975243789   true      
  Gaia2464353660650971520   26.31914899403    -9.75479580048    true      
  Gaia6623617685362639488   341.16835427698   -24.05057816449   true      
  Gaia4838461842141400832   61.82536617348    -44.17055073984   true      
  Gaia6532834033914188928   357.64274735169   -43.43324571921   true      
  Gaia6525371884719690624   355.80660162791   -46.6674956993    true      
  Gaia4000642601773927424   178.25671746687   21.85486534675    true      
  Gaia6564906199685822208   328.11753824382   -44.76776048935   true      
  Gaia1010817430674101504   134.46747557643   46.36464324959    true      
  Gaia4432661198732592640   248.9003034518    3.40216992806     true      
  Gaia4788786662712509440   65.36450741226    -48.30143865118   true      
  Gaia6609233388916748928   344.02064354942   -28.55850518147   true      
  Gaia1307303627322394240   251.73557857966   27.07583215574    true      
  Gaia2529144101305472384   10.09056327156    -3.5809087746     true      
  Gaia362057153118702976    11.01805523993    33.39662872761    false     
  Gaia6270948334322136320   214.53176225012   -25.81199972638   true      
  Gaia4404783085710420864   242.79586686355   -3.19750836762    true      
  Gaia3534920198150845440   172.41501907338   -23.56378978947   true      
  Gaia3823868207501283840   142.82959037258   -6.0799178394     true      
  Gaia1234925525643482496   219.57946772655   17.00924656713    true      
  Gaia1434905967518876288   264.29953995796   59.78344143739    true      
  Gaia3196712276872580480   59.81549090101    -7.69503663811    true      
  Gaia2539223290036981760   15.22550056115    2.19342481034     true      
  Gaia4450498820685024000   242.18293285265   7.25240007895     true      
  Gaia1476689264799611264   202.09879202957   39.13820858504    true      
  Gaia2343894156009430784   10.99505003401    -25.85428280865   true      
  Gaia4572525919669228928   255.23338052612   24.65781757577    true      
  Gaia4559070439966064256   250.92999497945   16.62525436819    true      
  Gaia4886378936836555136   64.66942039529    -27.67458444862   true      
  Gaia1306397732820099712   252.03149622822   25.7353300807     true      
  Gaia2178776852745180288   321.93914242543   56.94303228874    false     
  Gaia3566891934701627136   180.18727135018   -18.9956888924    true      
  Gaia1659300661361729152   206.9577003466    58.35261829197    true      
  Gaia1453078562558681472   211.92585158165   29.55606858555    true      
  Gaia2790798005807464832   19.1582151233     22.19648132539    true      
  Gaia6822179864612167296   332.21697069999   -19.73329633505   true      
  Gaia1425956325121190400   252.31249248664   53.05457868608    true      
  Gaia1211596397163566976   227.58465431347   17.86914391321    true      
  Gaia387839399414799488    9.46802769745     44.35909421197    true      
  Gaia2749057250177626112   6.20098984402     8.2033437931      true      
  Gaia649885043592106624    122.7373568051    12.15414937859    true      
  Gaia605354371693389696    136.09739241878   13.15575442401    true      
  Gaia1375609477230882304   233.00666040695   37.00064784356    true      
  Gaia2537569384030442496   13.01002325279    1.02479771564     true      
  Gaia2449498227768370816   359.58585463625   -1.60289946598    false     
  Gaia3939277865690737024   200.71841759559   19.19711321942    true      
  Gaia5128989785276933504   40.1357671564     -18.86426977828   true      
  Gaia6477461631908693120   313.85706885758   -51.7648941408    true      
  Gaia1386963279113498368   243.1663544391    47.19937004365    true      
  Gaia1282759160534891776   219.80141094318   29.91334817279    true      
  Gaia6807078347283907712   312.20114041173   -22.86448397848   true      
  Gaia1616110057916748032   227.1546677045    60.83219283526    true      
  Gaia1084693685663566592   119.07780518207   60.99635404296    true      
  Gaia1405476271786506496   246.98496469275   43.11496580761    true      
  Gaia420387383146429952    1.61355807566     54.47311399778    true      
  Gaia1548004555346860928   184.40275122972   51.91952701042    true      
  Gaia3740824572451710080   206.47098671731   13.50840739803    true      
  Gaia687943947096068608    136.18473969769   23.56502764787    true      
  Gaia1664375629078484864   205.30498149118   61.5623111984     true      
  Gaia338485238726630784    38.98392885916    41.38792012586    true      
  Gaia3700578010173350144   186.32671572046   2.11573285156     true      
  Gaia3816223990348178816   164.44443300044   5.68935436302     true      
  Gaia1525362621633062912   200.80348889947   41.82586903742    true      
  Gaia780349309475872512    158.63471361739   41.23774151442    true      
  Gaia2677784604362413440   334.03704085825   -0.95235442458    true      
  Gaia2671446916261035904   325.65375711902   -4.62875361005    true      
  Gaia772726743252883072    174.53617452991   43.31865027365    true      
  Gaia3188118803226824192   73.1113146486     -6.20052788618    true      
  Gaia763876980319192064    168.21222401799   37.95485908815    true      
  Gaia1592919055584781056   226.44006776841   51.3777619888     true      
  Gaia1433100745520237568   258.84238748682   57.60740763934    true      
  Gaia1632076959617431680   255.25258109912   64.20253318045    true      
  Gaia2516098017883945600   38.64548989469    5.19297756791     true      
  Gaia651883337255110912    127.6924252011    15.39160257401    true      
  Gaia1477089663127262592   202.92141521852   41.03299421594    true      
  Gaia3144530588890797952   119.44463654138   7.68773904233     true      
  Gaia6862008054125736192   311.83194589471   -16.6516229445    true      
  Gaia1041401789709366272   132.19208420182   61.2096799335     true      
  Gaia3962493572674084864   189.98009323975   27.80269708505    true      
  Gaia742097579118531584    152.98164500638   29.69488749821    true      
  Gaia3098306119329582592   122.91280936357   8.50113502681     true      
  Gaia794971920771995648    148.9080793656    33.58442845992    true      
  Gaia4439734189532694656   245.54212166139   7.03759752558     true      
  Gaia302243312546049536    25.19619749827    29.23215007918    true      
  Gaia1550583872186800384   199.8648922037    44.94903203381    true      
  Gaia2859013807433934720   5.98737183325     29.79679672629    true      
  Gaia4464463202472634624   243.74307790908   14.81026368582    true      
  Gaia4457512605357773824   240.03093140813   11.22133434949    true      
  Gaia2890305908362468480   88.69086547606    -33.08802979083   true      
  Gaia3795145841343641856   177.6827951372    -0.3983901735     true      
  Gaia1332433029997756032   245.78176010329   39.15900294306    true      
  Gaia2576498417845451648   17.09055299694    6.39088695786     true      
  Gaia1380118613072426752   241.81540249448   40.20771023018    true      
  Gaia4003344892117611648   183.81667422517   26.13958353977    true      
  Gaia2590796123455617792   17.95861163648    14.0281701142     true      
  Gaia4876845552549473152   76.07932578897    -29.74419936488   true      
  Gaia1076716380910313472   153.2032847819    70.77708037751    true      
  Gaia1402466221266468224   235.97859807334   49.45591234368    true      
  Gaia1461194573280230016   196.32539371303   28.63806516481    true      
  Gaia1414916369385118080   262.15852127511   51.27069682978    true      
  Gaia2512029549983383424   27.32810088149    1.95628172344     true      
  Gaia3552950883176150016   166.63910190073   -18.35661878134   true      
  Gaia1776336763537000576   332.10079338052   18.14078968793    true      
  Gaia936287103703804672    120.32415403227   52.17627717886    true      
  Gaia2824106821514600960   351.21922423904   18.40456486799    true      
  Gaia2553315627490795264   13.58028971415    5.95947485014     true      
  Gaia6476350674191301760   315.9882032284    -52.90037345704   true      
  Gaia4031882205315210368   175.78700331169   34.87284290292    true      
  Gaia715329384425927168    135.26223831889   35.82459649445    true      
  Gaia3836654187702664320   152.83499056604   3.21241317447     true      
  Gaia5043508425574727680   22.77295318932    -21.57967012091   true      
  Gaia4787832939454577536   67.65541809638    -48.92321593146   true      
  Gaia3556988358590801920   162.23671651052   -16.61924448067   true      
  Gaia696138542834691968    143.23103775702   28.67685059105    false     
  Gaia4781035518053527168   66.6854952503     -52.13883233737   true      
  Gaia2530371156282693504   10.3583702339     -1.72102271414    true      
  Gaia1282450025968927616   221.22308263676   29.31824771038    true      
  Gaia1354409626033768064   257.21127209495   42.57906470974    true      
  Gaia3889887391053533312   159.26084339215   17.57914937502    true      
  Gaia1204089103570134528   237.55683613299   20.03183464699    true      
  Gaia2396923425722552192   344.2533129002    -21.70271480676   true      
  Gaia1304983211111214848   246.45332562407   26.78299577349    true      
  Gaia1771850141915004416   324.09926387998   15.75220300939    true      
  Gaia1482279632888591232   212.20809058807   34.80445369156    true      
  Gaia3573880293168716544   180.66809168092   -12.86064552662   true      
  Gaia1655890968429533312   268.92013081814   75.54672491438    true      
  Gaia1668403552488136320   212.20337991183   65.0911217279     true      
  Gaia1995247093387561728   348.4113131985    52.42743332305    true      
  Gaia2312631844976101888   0.01218796684     -35.05905786294   true      
  Gaia1324874853925941632   249.68662925474   33.06098801677    true      
  Gaia3765499846762238976   152.26121720886   -12.43855145151   true      
  Gaia2822930309712778368   354.93649469271   19.03082295914    true      
  Gaia1448063174628888576   203.28955125364   25.65471421564    true      
  Gaia1130015829838385920   176.3164324507    79.68149383607    false     
  Gaia2586379277872392320   22.38916054383    11.98550255109    true      
  Gaia4805630493655815040   82.31585852937    -43.86446024695   true      
  Gaia4538495725559294208   282.61495755383   28.42032103384    true      
  Gaia696162594651441280    142.31040150209   28.42476180857    true      
  Gaia6595238465616185472   338.18921378018   -36.53456188125   true      
  Gaia1046640889599999104   152.28319871782   58.49704819084    true      
  Gaia1668394962553540096   211.9468056585    64.90553246013    true      
  Gaia1547315264637083008   184.8782317146    49.6811656485     true      
  Gaia4309329666817408      46.84940099316    6.05499702022     true      
  Gaia844852816250285184    174.19154709955   56.06373784697    true      
  Gaia1603705157278105856   218.2359684829    49.812259599      true      
  Gaia4740605719585561216   43.16710517341    -55.64223045912   true      
  Gaia3724335402728395008   210.16252050567   11.33955866687    true      
  Gaia1392038487348366848   227.91808632231   40.45598565733    true      
  Gaia1119858919377766784   148.22592503825   71.96741791519    true      
  Gaia6573123885169783424   331.89339472866   -40.61555754834   true      
  Gaia649601884987864448    124.76121708409   12.7390288256     true      
  Gaia6776452584764408064   319.86502441587   -35.62793013951   true      
  Gaia1891692202059685120   332.85058632344   25.72419719727    true      
  Gaia1012686978397952384   136.36443243684   48.84721280348    true      
  Gaia1166713164286357760   228.46885708037   8.9321464351      true      
  Gaia1535828082543167232   182.54258398294   39.6600267773     true      
  Gaia2255483319375772288   282.81069360269   66.10581921128    true      
  Gaia3556461280205276032   163.70699108428   -17.18538623621   true      
  Gaia5471653099470693504   159.7896110908    -23.22399890659   true      
  Gaia5083132453820030848   61.45218691173    -24.35423968263   true      
  Gaia4668789330912220800   65.13552754995    -66.15856337227   true      
  Gaia2585791249605433344   24.47524889709    11.73941449536    true      
  Gaia697457991147577216    141.65138271858   30.91803948089    true      
  Gaia6914108928004058368   313.19450752283   -4.08531182986    true      
  Gaia4095358626512487296   271.89237865983   -18.97282750002   true      
  Gaia5941278086505726336   249.34552643985   -47.43149742364   true      
  Gaia705004351766743168    133.34547436402   28.68610125205    true      
  Gaia5115175967862562560   55.13884606888    -12.23651528378   true      
  Gaia6285319256238805760   219.23648523399   -17.36252579952   true      
  Gaia4055655948861557248   267.62940987415   -31.70827484046   true      
  Gaia4954143247206336256   27.45523240413    -46.6912389319    true      
  Gaia3202437880594660480   63.62223290005    -5.93730392255    true      
  Gaia3324926533949199488   94.9561642938     6.71036119634     true      
  Gaia4093849473779713792   272.47054338577   -21.48382866174   true      
  Gaia1936583711336558848   349.4997297196    42.30272432       true      
  Gaia5794663090001794688   237.14361187688   -72.46541012756   true      
