ra,deg,has_spec,name
271.97642250227,44.03147768541,true,Gaia2115642959490860032
6.77145830848,-36.65432156252,false,Gaia5004697864136977792
14.58506599548,-50.29841132129,false,Gaia4931550722796606080
80.38687909529,-67.00131949756,false,Gaia4658898158703455744
11.0712706075,41.32437320819,false,Gaia369279230824554112
10.76047820089,41.82005908076,false,Gaia381314347667942912
10.88785966503,41.20286398587,false,Gaia369256308582621312
226.47037617933,-10.01252520862,true,Gaia6319785857688692224
53.03753858568,10.19392173271,true,Gaia13038666012945408
272.40798095606,36.76441612703,true,Gaia4606912561714219648
332.37176681055,-1.9759339789,true,Gaia2676114343121145216
21.82218958657,-5.0684929878,true,Gaia2482201753731438976
355.92198434021,10.09610833216,false,Gaia2760056764503843456
62.83898934839,59.46218167242,false,Gaia470525491328543488
263.39794706207,-33.43271414192,false,Gaia4054416077676636416
74.17419277813,-69.46493236578,false,Gaia4655266570704855552
116.43520816499,-20.49655387356,false,Gaia5715277628921805056
4.5867160956,-21.20144045365,false,Gaia2361502521195364864
55.61587264157,-26.04520862962,false,Gaia5082064377054628480
48.42337297446,-62.83817218387,true,Gaia4720801728462872320
107.10121063573,-23.79317655951,false,Gaia2927407240319614208
173.20721391454,-56.87593943311,false,Gaia5342845651592425088
42.69842924075,-27.20202572252,false,Gaia5072547554160498944
37.34185298413,-11.86875364804,true,Gaia5171648770555027456
40.66823441208,-0.01053777242,false,Gaia2498700788995509632
53.401543597,-36.14041165352,false,Gaia4859919670550318336
107.01034189434,63.26657508379,false,Gaia1099763076637665536
272.89568505674,-44.6393315847,false,Gaia6720754379425156224
300.90386885924,13.53979285809,false,Gaia1806386042676198784
190.30905167083,-27.5073278557,true,Gaia3496085718038803712
237.18022795302,-32.1197799169,false,Gaia6015633728537536000
350.15892104825,-64.70439388586,false,Gaia6390450095616518528
2.9644899395,-87.10707006753,true,Gaia4613184657073041664
306.23054136156,-29.70873609209,true,Gaia6797268431525050752
258.92519138824,-24.525217317,false,Gaia4111038242131115904
344.9484487075,-74.08364045886,false,Gaia6379142718036753664
98.41735183519,-53.73668775969,false,Gaia5501188451397547776
240.64347919251,-42.19151875079,false,Gaia5994974351752645632
346.84521241318,43.60390740352,false,Gaia1931827297052678784
275.86045152281,23.22476911073,false,Gaia4530287665098316672
5.50769171236,-39.51589532633,false,Gaia4997246160302492800
315.73183344122,63.60683817708,false,Gaia2196449337491039872
259.12415285693,-24.09689475614,false,Gaia4114080182829076096
31.59818241518,-47.83088787474,false,Gaia4941268378361543296
264.66813942607,60.47955198279,false,Gaia1435722835938633344
220.32806680387,-55.5597718149,false,Gaia5893357521506370432
325.49924754948,-57.83221216262,true,Gaia6458843773313692544
24.70669561773,8.32935163751,true,Gaia2571894071170116608
287.60076382941,51.86261573523,false,Gaia2133436738419463936
265.53853014956,51.0181115653,false,Gaia1368138123922185344
39.12593469016,-52.45052175755,true,Gaia4744799733674749184
216.98636844992,-18.78438096177,true,Gaia6284260843153708416
199.56858832031,-33.93543300395,true,Gaia6167557540815374976
140.17997406568,-29.94174839894,false,Gaia5634763858449367936
303.98671521365,3.83448689245,false,Gaia4244513181302663936
111.76933103706,82.54894159124,false,Gaia1148778858327502976
275.06930983989,-42.72867448965,false,Gaia6721534968273503488
125.28172307309,31.13087443565,true,Gaia708735613193592320
29.39568758246,74.71200806645,true,Gaia558920831719864704
240.23531915773,-7.36811711136,true,Gaia4349670374604470656
328.64096656207,27.18593986741,true,Gaia1799934898705262720
212.48151999674,56.47400771913,true,Gaia1609971931175662336
303.02348845715,46.48216072124,false,Gaia2082570508723293184
223.10280974611,45.37324158277,true,Gaia1586744782398683776
320.17842346797,20.44069734999,true,Gaia1790475039960108032
185.80113826679,-15.73517332802,false,Gaia3521482722949155456
9.6120000247,-38.99639534078,true,Gaia5000252401186995456
167.11875898758,-12.52253775447,true,Gaia3565824137112168576
248.55329089947,32.05984018379,true,Gaia1324700272095613568
169.80977276316,60.08255699027,true,Gaia860903796230165760
269.44316239069,75.65449455599,true,Gaia1655893373611277696
12.24186530547,-6.47535247616,true,Gaia2523102246255351936
343.5384283759,14.65123867941,true,Gaia2816257648520390656
318.30628691458,-33.07686225261,false,Gaia6783853741128852992
115.294597147,31.20006425933,true,Gaia880027808129832192
252.90635863628,40.03860325521,true,Gaia1353088562812657408
333.8168108347,-29.73981401697,true,Gaia6614926728844941952
334.96012351526,7.61411644598,true,Gaia2722466008136297472
322.30073294083,-15.64473368959,true,Gaia6841341633570424960
202.48191911253,47.19672282462,false,Gaia1551988807528830208
65.62548793555,52.89852183187,false,Gaia272272785942382464
137.95570485564,-64.86461919893,false,Gaia5248758968415669632
91.04117335193,42.85477227238,true,Gaia961254843811915904
267.78722293038,-28.52304150782,true,Gaia4057431071696681344
133.57337943168,53.45978314319,true,Gaia1029678453136362240
33.41005343021,-15.96453827423,true,Gaia5145116734638315776
208.4505100698,-18.50993901367,true,Gaia6293897817757818752
126.30730435301,-24.47157733339,true,Gaia5696132657579193216
1.81142891687,28.41046723987,true,Gaia2860140149721834496
94.28289950386,9.80877811343,true,Gaia3329152571313608576
105.95026364686,5.41020002985,true,Gaia3128784551591208960
201.21828422332,-39.30923047065,true,Gaia6162158118385228032
119.6712615972,3.86104255412,true,Gaia3095112622166052736
337.69394523386,-71.76642473552,false,Gaia6383331754258945792
256.02802306271,53.78161913681,true,Gaia1419860082901116928
310.52118901915,-12.78959866517,true,Gaia6900151044502458240
263.4706666016,41.84273495022,true,Gaia1347364608357976960
4.98672799503,-6.63331193295,true,Gaia2431473486977036544
325.1596675564,-6.6715492785,true,Gaia2667722011384061056
269.78369310547,-29.42057919395,true,Gaia4062327162686193536
267.62706091071,-34.7297204888,true,Gaia4041483239833138944
39.03802722684,39.82005720446,true,Gaia335060676619618304
131.42302501262,83.22706391568,true,Gaia1146101581873483520
58.33051570851,-38.93207909425,true,Gaia4855612398171732096
224.4472718129,-22.00237412806,true,Gaia6232054897196214784
10.78367626368,28.14977648895,true,Gaia2809786296741042432
108.51606575857,35.27926365278,false,Gaia897459117583600896
83.88503888541,3.4814018697,true,Gaia3224349184535074816
248.56224979816,79.94154295994,true,Gaia1709506045913856896
75.50140353903,-20.036801842,true,Gaia2975142095258671744
181.18346360921,-29.5710203184,true,Gaia3473849023080084480
86.16829340099,-29.92173920148,true,Gaia2903934213252843008
143.79057977483,-12.50732673588,true,Gaia5690221025930111616
211.89506574317,-32.44536868541,true,Gaia6124168892133742976
233.44011326284,-66.52813541281,true,Gaia5823857082245453952
57.29053786879,-76.67047632426,true,Gaia4627133989295427200
274.01088704678,-14.75696871254,true,Gaia4146256428518920192
80.56144591261,-22.46439351832,true,Gaia2961745473787353216
94.79560900136,60.09244969978,true,Gaia1004852236496085632
96.64526764606,35.43362379648,true,Gaia942696427565176320
243.16940995257,16.27315267276,true,Gaia1198600410242799616
127.79856735746,34.99102740679,false,Gaia903620540227627520
258.79009094972,23.1856529956,true,Gaia4568474631639711104
62.39783462301,-35.48023142044,true,Gaia4869921790389308032
60.4743409363,1.86551773179,true,Gaia3259586681075513728
205.55563369584,28.38349943852,true,Gaia1454784420495427072
349.8364687283,-20.8141231947,true,Gaia2386528234772065792
119.35283144721,-17.41108598764,true,Gaia5718005822205064832
199.20712917357,-39.62047178192,true,Gaia6138341871891521664
330.16863594887,-47.3779245148,true,Gaia6561274654515300864
133.10494680122,-74.14274014957,true,Gaia5217165841824405248
328.27902160546,-3.79291452104,true,Gaia2670383929034949376
230.44166581189,65.88395754692,true,Gaia1644346787828620544
12.1277247879,-85.08936061467,true,Gaia4616605611408877952
96.97113506143,35.51706104587,false,Gaia942515493478791168
215.27861384382,53.62922669181,true,Gaia1608445877755902464
286.98710235039,7.75074153026,false,Gaia4307187513051098112
272.01185893896,-17.95647660642,false,Gaia4095867799164021632
258.85566391383,-36.55985952344,false,Gaia5973914615250423424
271.16752399526,-20.2058080271,false,Gaia4094978298571169408
188.95609261029,59.17418317925,true,Gaia1578331216343497856
272.31419975233,-19.28771376878,false,Gaia4095106254219992320
271.39071524733,-23.8311233697,false,Gaia4066154459504866432
271.51185564945,-23.89778446339,false,Gaia4066107528418790912
272.1616114497,-20.6811611009,false,Gaia4094159677806022656
275.76317552824,-14.69819632823,false,Gaia4098257385834905344
81.68456973971,-22.85114080732,true,Gaia2958753427770196096
264.71262378177,-33.23965183655,false,Gaia4053731322490426496
263.42002803021,-29.63015430458,false,Gaia4058576183093039616
259.60827320741,-39.51333617621,false,Gaia5972425945255564416
264.5507332186,-28.42126829244,false,Gaia4060426180087357824
263.49291064257,-31.24550487894,false,Gaia4055297817277923328
246.89350909406,-49.33665934022,false,Gaia5940634906564023680
113.68187647561,12.55815191562,true,Gaia3162592674420494080
271.00871735497,-20.91865525659,false,Gaia4070872085935889536
320.87276656678,-0.84803231207,true,Gaia2686269466874846720
269.52404764913,-23.49671702517,false,Gaia4069324458931923712
268.9999297219,-23.93613614731,false,Gaia4067786001641738496
268.80518135014,-24.04827019855,false,Gaia4067789265785838208
260.42911447118,-36.08208927393,false,Gaia5975267804822645376
263.35434506576,-33.51901588312,false,Gaia4054415356122020736
269.79028080734,-24.56181865736,false,Gaia4067505866663779712
82.65410052959,-37.50292837584,false,Gaia4821279499056544128
264.22076418807,-30.33881413505,false,Gaia4055477548758315648
276.40863528299,-10.12014829826,false,Gaia4155978757020684800
272.27144642273,-22.18977676447,false,Gaia4069735263941554304
26.7924402415,46.51216972702,true,Gaia350937280928094336
108.18201502711,50.55630754025,false,Gaia980017941020542848
141.30353265844,52.28621858722,false,Gaia1019788071166861952
274.64630091015,-14.34295645219,false,Gaia4146366585822807808
15.79697578822,13.27161383435,true,Gaia2584881743035136384
157.66039429186,39.19890281745,true,Gaia756059104753288320
278.20910686722,28.55998749905,true,Gaia4587243260767814912
230.46346014038,37.03143367872,true,Gaia1387434351127025152
158.49963144373,-25.24094784803,true,Gaia5470839632664491648
197.22114316919,36.28295725549,true,Gaia1522258769027179776
118.94934038935,22.08061851312,true,Gaia674193115378091392
51.05188851645,-32.04994001229,true,Gaia5054777968787088768
240.59471221525,8.76068149521,true,Gaia4454639787633734528
294.02329552373,58.92087513366,true,Gaia2238520775537198208
177.07866682718,31.90278235392,true,Gaia4021605757325575424
327.90601990105,-44.61230513097,true,Gaia6564958667007459072
53.18377889235,-44.93258560193,true,Gaia4846683543417034368
159.89221645403,39.88276608943,true,Gaia779416996630016768
244.5243887526,9.33447890634,true,Gaia4452360396950366976
142.49321088625,-26.00865060103,true,Gaia5661386853184582144
207.18336695612,-3.89013975707,true,Gaia3657227191563458944
157.19590338344,39.30010264063,false,Gaia756115974415388416
40.03405964268,-23.15436943846,true,Gaia5125348030967198080
183.83096322807,42.81417813232,true,Gaia1536777751351464448
47.61719024457,-19.16198667759,true,Gaia5104289909394732288
241.75624562817,3.13392563331,true,Gaia4413075941703644032
338.53748784215,4.7343915E-4,true,Gaia2654083252541293056
199.2460025008,72.43912544736,true,Gaia1687959427644736512
17.02676502633,16.59721414251,true,Gaia2783763059830312320
83.70584362777,-57.79078370075,true,Gaia4766227604688132096
192.52381124611,26.5187775479,true,Gaia3961558644193943552
209.63244243524,5.08965764418,true,Gaia3671995930531426944
73.30655996905,-13.09863496356,true,Gaia3179784676887948544
72.58206430932,-11.31027816899,true,Gaia3181326673225556352
344.40919486434,13.67930625794,true,Gaia2815907552850885376
32.46131102238,-0.08512740965,true,Gaia2507046215393546496
174.98760630619,65.79707865951,true,Gaia1056752930537522432
246.75810396016,31.59699343729,true,Gaia1324450781738903552
135.1396210859,42.26306424682,true,Gaia1008822057587526528
328.68768658743,-38.44237507206,true,Gaia6585034860272976512
138.42702406243,37.43427505676,true,Gaia715762248409766784
271.82667444423,-26.68583491113,true,Gaia4063274602327741440
170.67277076015,30.59303649685,true,Gaia4023307041115373568
148.81621375089,-25.29233534587,true,Gaia5659279536071616768
214.96603071474,47.15035916086,true,Gaia1506870382242282368
195.82637658632,3.13595659606,true,Gaia3692313226081389056
24.21920459839,-37.41812422099,true,Gaia5010608048374875520
23.73668697109,36.95679880483,true,Gaia319183728713733888
216.7341035529,60.43078149142,true,Gaia1618284032923073792
140.88884932858,-20.61226705954,true,Gaia5676466685222315648
155.07989481335,33.01669617336,true,Gaia749108443214544256
125.18903484556,24.53135420401,true,Gaia679056800766923136
262.51530273109,48.77521393241,true,Gaia1365609045316162688
174.11596073509,55.30911612585,true,Gaia844490351074121856
342.60806933353,-24.80731649512,true,Gaia6623264428596962944
89.31371545505,-47.28971678456,true,Gaia4800896954362465408
304.88079756648,-16.57782770621,true,Gaia6873549254024491776
71.74556769588,-41.76714200239,true,Gaia4815333305813655680
187.64251627312,7.55146723016,true,Gaia3900948473734386304
193.65169827356,5.62235200312,true,Gaia3706004482309632384
73.30746029763,-41.79042777031,true,Gaia4813598173385530368
10.15764542093,34.3164478069,true,Gaia362356362015552384
178.09737864354,0.44105448232,true,Gaia3795344028314585856
228.71574734837,31.28167726436,true,Gaia1276401887383539200
12.96817370831,-39.10718346866,true,Gaia4999675638619030144
230.00915621901,10.84873886521,true,Gaia1169024814468484352
343.1835059943,-50.3606487729,true,Gaia6513285812389038720
171.17860834977,-17.0881638689,true,Gaia3558587976212269056
308.05804770209,-56.39701912994,true,Gaia6469005455481498752
201.32580712057,-29.84585075804,true,Gaia6181996469245243392
218.3171732414,31.52395448656,true,Gaia1286157991494406400
152.61469825586,41.5441814735,true,Gaia805327366098388864
321.42069012957,-17.33094676401,true,Gaia6835070087965109888
335.02816335327,-28.0565188881,true,Gaia6615689381892632320
335.20735665207,-31.94834362617,true,Gaia6613588691913404544
338.80515251466,-48.5996651296,true,Gaia6517562951276126848
233.24271740782,30.98514860616,true,Gaia1274080818337348864
204.86831963139,10.91756381676,true,Gaia3726513500903355520
355.94565691746,-44.12198666133,true,Gaia6532005753765771520
205.51837206023,-18.30072176781,true,Gaia6293447052349197184
237.96862067833,19.18444884678,true,Gaia1203704618098140672
359.53844430669,-46.08357160361,true,Gaia6530809691273048960
356.24066985353,-50.24525647786,true,Gaia6523048174270773760
323.19204048836,-65.34517682005,true,Gaia6400720118336203648
28.3632998468,-43.19391531083,true,Gaia4955899923189830528
226.36593433003,-20.75975243789,true,Gaia6232606439716377728
26.31914899403,-9.75479580048,true,Gaia2464353660650971520
341.16835427698,-24.05057816449,true,Gaia6623617685362639488
61.82536617348,-44.17055073984,true,Gaia4838461842141400832
357.64274735169,-43.43324571921,true,Gaia6532834033914188928
355.80660162791,-46.6674956993,true,Gaia6525371884719690624
178.25671746687,21.85486534675,true,Gaia4000642601773927424
328.11753824382,-44.76776048935,true,Gaia6564906199685822208
134.46747557643,46.36464324959,true,Gaia1010817430674101504
248.9003034518,3.40216992806,true,Gaia4432661198732592640
65.36450741226,-48.30143865118,true,Gaia4788786662712509440
344.02064354942,-28.55850518147,true,Gaia6609233388916748928
251.73557857966,27.07583215574,true,Gaia1307303627322394240
10.09056327156,-3.5809087746,true,Gaia2529144101305472384
11.01805523993,33.39662872761,false,Gaia362057153118702976
214.53176225012,-25.81199972638,true,Gaia6270948334322136320
242.79586686355,-3.19750836762,true,Gaia4404783085710420864
172.41501907338,-23.56378978947,true,Gaia3534920198150845440
142.82959037258,-6.0799178394,true,Gaia3823868207501283840
219.57946772655,17.00924656713,true,Gaia1234925525643482496
264.29953995796,59.78344143739,true,Gaia1434905967518876288
59.81549090101,-7.69503663811,true,Gaia3196712276872580480
15.22550056115,2.19342481034,true,Gaia2539223290036981760
242.18293285265,7.25240007895,true,Gaia4450498820685024000
202.09879202957,39.13820858504,true,Gaia1476689264799611264
10.99505003401,-25.85428280865,true,Gaia2343894156009430784
255.23338052612,24.65781757577,true,Gaia4572525919669228928
250.92999497945,16.62525436819,true,Gaia4559070439966064256
64.66942039529,-27.67458444862,true,Gaia4886378936836555136
252.03149622822,25.7353300807,true,Gaia1306397732820099712
321.93914242543,56.94303228874,false,Gaia2178776852745180288
180.18727135018,-18.9956888924,true,Gaia3566891934701627136
206.9577003466,58.35261829197,true,Gaia1659300661361729152
211.92585158165,29.55606858555,true,Gaia1453078562558681472
19.1582151233,22.19648132539,true,Gaia2790798005807464832
332.21697069999,-19.73329633505,true,Gaia6822179864612167296
252.31249248664,53.05457868608,true,Gaia1425956325121190400
227.58465431347,17.86914391321,true,Gaia1211596397163566976
9.46802769745,44.35909421197,true,Gaia387839399414799488
6.20098984402,8.2033437931,true,Gaia2749057250177626112
122.7373568051,12.15414937859,true,Gaia649885043592106624
136.09739241878,13.15575442401,true,Gaia605354371693389696
233.00666040695,37.00064784356,true,Gaia1375609477230882304
13.01002325279,1.02479771564,true,Gaia2537569384030442496
359.58585463625,-1.60289946598,false,Gaia2449498227768370816
200.71841759559,19.19711321942,true,Gaia3939277865690737024
40.1357671564,-18.86426977828,true,Gaia5128989785276933504
313.85706885758,-51.7648941408,true,Gaia6477461631908693120
243.1663544391,47.19937004365,true,Gaia1386963279113498368
